SATD_id,Commit_id,Project_id,Satd_type,v1_comment,v2_comment
1751,696b51abc1e5f38b1c636710af552cafcc2e14fc,11,SATD_CHANGED,"TODO: Load analysis data
FIXME
results
.csv
from
a
constant",TODO: Load analysis data
1752,696b51abc1e5f38b1c636710af552cafcc2e14fc,11,SATD_REMOVED,"TODO: Load analysis data
FIXME
results
.csv
from
a
constant","results
.csv
from
a
constant"
1753,696b51abc1e5f38b1c636710af552cafcc2e14fc,11,SATD_REMOVED,FIXME: use analysis name,None
1760,bf593d71241663e6b89fdb0f10298e3c8c42a2ba,11,SATD_REMOVED,FIXME:,None
1761,bf593d71241663e6b89fdb0f10298e3c8c42a2ba,11,SATD_REMOVED,TODO: sort func must be independent of param index,None
1798,f229d7bf3644b7786d78f33b552b843bfc9ae0d9,11,CLASS_OR_METHOD_CHANGED,FIXME: Review,FIXME: Review
1799,f229d7bf3644b7786d78f33b552b843bfc9ae0d9,11,SATD_REMOVED,TODO order by sum tag,None
1800,f229d7bf3644b7786d78f33b552b843bfc9ae0d9,11,SATD_REMOVED,FIXME: Really needed ?,@XmlAnyElement
1801,f229d7bf3644b7786d78f33b552b843bfc9ae0d9,11,SATD_REMOVED,FIXME: Really needed ?,None
1860,d32b41db08e0e03cae6f9d51364c964e3022cf70,11,SATD_REMOVED,"FIXME: ask Christian about it, maybe it should go to the figure.
FIXME: a lo mejor con conservar un decorador especifico para la data
matrix ya es suficiente, este nos puede proporcionar el tipo de dato.",None
1923,313d35ae97c7f9e478da2724dc3752d4232c5f9b,11,SATD_REMOVED,"This is a workaround for bug in Swing:
http://bugs.sun.com/view_bug.do?bug_id=4473075",None
1924,313d35ae97c7f9e478da2724dc3752d4232c5f9b,11,CLASS_OR_METHOD_CHANGED,"This is a workaround for bug in Swing:
http://bugs.sun.com/view_bug.do?bug_id=4473075","This is a workaround for bug in Swing:
http://bugs.sun.com/view_bug.do?bug_id=4473075"
1925,7d95e3b40a43d86ae5162414bab7c74f57e54564,11,SATD_REMOVED,FIXME: Improve efficency (dont use maps and sets!!),None
1985,1ae2edb9d8f7e7fabc44fafd35498700f85e818b,11,SATD_REMOVED,FIXME: de donde puedo sacar el resource para guardar la matriz?,None
1986,1ae2edb9d8f7e7fabc44fafd35498700f85e818b,11,SATD_REMOVED,"FIXME: el baseResource no es necesario siempre no hay porque
arrastralo",None
1988,0c1dd8919b408a1d5b4d41f78d8b9d276e662d02,11,FILE_PATH_CHANGED,FIXME:,FIXME:
1989,0c1dd8919b408a1d5b4d41f78d8b9d276e662d02,11,FILE_PATH_CHANGED,FIXME:,FIXME:
1990,0c1dd8919b408a1d5b4d41f78d8b9d276e662d02,11,SATD_REMOVED,FIXME: could it be transient?,None
1991,0c1dd8919b408a1d5b4d41f78d8b9d276e662d02,11,FILE_PATH_CHANGED,FIXME: de donde puedo sacar el resource para guardar la matriz?,FIXME: de donde puedo sacar el resource para guardar la matriz?
1992,0c1dd8919b408a1d5b4d41f78d8b9d276e662d02,11,FILE_PATH_CHANGED,"FIXME: el baseResource no es necesario siempre no hay porque
arrastralo","FIXME: el baseResource no es necesario siempre no hay porque
arrastralo"
1993,d7f96893749d4cbad17d56a089b617db10b5690b,11,SATD_REMOVED,FIXME:,None
1994,d7f96893749d4cbad17d56a089b617db10b5690b,11,SATD_REMOVED,FIXME:,None
1995,d7f96893749d4cbad17d56a089b617db10b5690b,11,SATD_REMOVED,FIXME: de donde puedo sacar el resource para guardar la matriz?,None
1996,d7f96893749d4cbad17d56a089b617db10b5690b,11,SATD_REMOVED,"FIXME: el baseResource no es necesario siempre no hay porque
arrastralo",None
2022,695332bb9980c8349eddcae63376b0894811a86f,11,CLASS_OR_METHOD_CHANGED,FIXME: it must go on every entityPersistence,FIXME: it must go on every entityPersistence
2023,695332bb9980c8349eddcae63376b0894811a86f,11,SATD_REMOVED,FIXME the monitor should be passed through method parameters,None
2024,695332bb9980c8349eddcae63376b0894811a86f,11,FILE_PATH_CHANGED,FIXME,FIXME
2025,695332bb9980c8349eddcae63376b0894811a86f,11,SATD_REMOVED,TODO remove exception,None
2026,695332bb9980c8349eddcae63376b0894811a86f,11,SATD_REMOVED,"TODO This is not the place to create new JAXB instance
FIXME remove",None
2073,8141e3e198f116581aff8198580e0212abb52f36,11,SATD_REMOVED,FIXME Esto no va aqui,None
2074,8141e3e198f116581aff8198580e0212abb52f36,11,SATD_REMOVED,FIXME Review: calculon ????,None
2075,8141e3e198f116581aff8198580e0212abb52f36,11,SATD_REMOVED,FIXME Artifact.getResource(),None
2221,f11cda078c10ce1e101380d94d6a94b37133a963,11,SATD_CHANGED,FIXME,TODO fire loading exception
2222,f11cda078c10ce1e101380d94d6a94b37133a963,11,SATD_REMOVED,TODO this info should come from another page,None
2239,dd4cfc00aa4dd9fa1de5481173956b55c8bc7932,11,SATD_REMOVED,TODO wsdl url,None
2240,dd4cfc00aa4dd9fa1de5481173956b55c8bc7932,11,SATD_REMOVED,FIXME,None
2242,dd4cfc00aa4dd9fa1de5481173956b55c8bc7932,11,SATD_REMOVED,FIXME use wsdlUrl,None
2320,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,TODO remove JAXB support,None
2321,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,TODO rename to getCells,None
2322,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,TODO rename to setCells,None
2323,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,FIXME XmlTransient,None
2324,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,TODO Rename to setPathResolver,None
2325,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,TODO It should be configurable,None
2326,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,FIXME XmlTransient,None
2327,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,"FIXME XmlTransient
@XmlJavaTypeAdapter(MatrixXmlAdapter.class)",None
2328,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,TODO: new modules format,None
2330,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,SATD_REMOVED,TODO It should be configurable,None
2331,280105c93544395143f0c4bc7f6dbbd5716ef1e7,11,CLASS_OR_METHOD_CHANGED,FIXME: heap problems with annotations..,FIXME: heap problems with annotations..
2336,9be0b558521fbd510625cc8a23bd161b649f8944,11,SATD_REMOVED,TODO status icon,None
2337,9be0b558521fbd510625cc8a23bd161b649f8944,11,CLASS_OR_METHOD_CHANGED,TODO status icon,TODO status icon
2338,9be0b558521fbd510625cc8a23bd161b649f8944,11,SATD_REMOVED,TODO,<editor-fold defaultstate=collapsed desc=Generated Code>//GEN-BEGIN:initComponents
2339,9be0b558521fbd510625cc8a23bd161b649f8944,11,SATD_REMOVED,TODO,</editor-fold>//GEN-END:initComponents
2340,9be0b558521fbd510625cc8a23bd161b649f8944,11,SATD_REMOVED,TODO,Variables declaration - do not modify//GEN-BEGIN:variables
2341,9be0b558521fbd510625cc8a23bd161b649f8944,11,SATD_REMOVED,TODO,End of variables declaration//GEN-END:variables
2342,9be0b558521fbd510625cc8a23bd161b649f8944,11,CLASS_OR_METHOD_CHANGED,TODO status icon,TODO status icon
2343,9be0b558521fbd510625cc8a23bd161b649f8944,11,SATD_REMOVED,TODO remove JAXB support,None
2344,9be0b558521fbd510625cc8a23bd161b649f8944,11,SATD_REMOVED,TODO rename to makeCells(),None
2359,5ba7529620e1b39d3b063e40634b2485c29ca9b2,11,SATD_REMOVED,TODO Allow Welcome to be closed ???,None
2399,19ad398c6e523191116ec84f91b2ef92ff34847f,11,SATD_REMOVED,FIXME use JAXB to save state,None
2401,4fd352349eb4b1ed62abe48066794932d26de9f9,11,SATD_REMOVED,"GEN-FIRST:event_leftLogoMouseClicked
TODO add your handling code here:
GEN-LAST:event_leftLogoMouseClicked",GEN-LAST:event_rightLogoMouseClicked
2402,4fd352349eb4b1ed62abe48066794932d26de9f9,11,SATD_REMOVED,"GEN-FIRST:event_leftLogoMouseClicked
TODO add your handling code here:
GEN-LAST:event_leftLogoMouseClicked",GEN-FIRST:event_leftLogoMouseClicked
2403,4fd352349eb4b1ed62abe48066794932d26de9f9,11,SATD_REMOVED,"GEN-FIRST:event_leftLogoMouseClicked
TODO add your handling code here:
GEN-LAST:event_leftLogoMouseClicked",GEN-LAST:event_leftLogoMouseClicked
2404,1a5a8d24b1b8d9ceff510fd2fa8378274cf5506f,11,SATD_REMOVED,TODO Deberia lanzar una excepciÃ³n?,None
2405,1a5a8d24b1b8d9ceff510fd2fa8378274cf5506f,11,CLASS_OR_METHOD_CHANGED,TODO Deberia lanzar una excepciÃ³n?,TODO Deberia lanzar una excepciÃ³n?
2411,6f4e9b2817cdebe1bee8d51190893be5b0cfc86d,11,SATD_REMOVED,TODO transposition if correlation for rows selected,None
2412,6f4e9b2817cdebe1bee8d51190893be5b0cfc86d,11,SATD_REMOVED,FIXME use double[],None
2414,6f4e9b2817cdebe1bee8d51190893be5b0cfc86d,11,SATD_REMOVED,TODO count how many pairs to compare,None
2415,6f4e9b2817cdebe1bee8d51190893be5b0cfc86d,11,SATD_REMOVED,"FIXME:
this must be common to MatrixView and TableView",None
2514,d5951d61c67a04a97d9365d5a5b40daeb53e8e09,11,SATD_REMOVED,FIXME This code is very inefficient !!! check getNextInstance and getStructure,None
2521,a9b4de032424e725e421775860d24bb04675363c,11,FILE_PATH_CHANGED,FIXME: external parameter,FIXME: external parameter
2522,a9b4de032424e725e421775860d24bb04675363c,11,SATD_REMOVED,FIXME: heap problems with annotations..,None
2536,54e8472475dfd52175c4166e465eef07590b5d78,11,FILE_PATH_CHANGED,FIXME by columns,FIXME by columns
2537,54e8472475dfd52175c4166e465eef07590b5d78,11,SATD_REMOVED,"FIXME the name of the module depends on the name of the matrix view columns, may be the module map should be saved",None
2538,54e8472475dfd52175c4166e465eef07590b5d78,11,SATD_REMOVED,FIXME imatrixview only when visibility or lead changed,None
2549,804f066ce0e71edb8d8ff9414fe7aa4a82b371e8,11,SATD_REMOVED,TODO: allow to add various ClusterSets and remove the following line,None
2567,26f6a14b5c2e5f7fda04278b3fbabf596c8d8fd1,11,SATD_CHANGED,Get map from the FTP --- TODO Filter out items not in data,TODO Filter out items not in data if data is not empty
2568,26f6a14b5c2e5f7fda04278b3fbabf596c8d8fd1,11,SATD_REMOVED,Get map from the FTP --- TODO Filter out items not in data,Get map from the FTP
2570,26f6a14b5c2e5f7fda04278b3fbabf596c8d8fd1,11,SATD_REMOVED,TODO getMtc() ...,None
2633,7dabd147bc8c3647aeff100c3ec868099e4b1854,11,SATD_REMOVED,"TODO This is inefficient, it is being used all the matrix row
because of the way the test.processTest() works, but only some
columns are being processed. We should take only the values
corresponding to the selected columns for this module.",None
2634,7dabd147bc8c3647aeff100c3ec868099e4b1854,11,SATD_CHANGED,FIXME: May be its better return null ???,FIXME: May be its better to return null ???
2714,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,FIXME: allow multiple HeatmapClusterBands to be stored,None
2715,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_MOVED_FILE,TODO activate in the next version:,TODO activate in the next version:
2716,fbf7b98a46f3359aacf86814206710da3043a993,11,CLASS_OR_METHOD_CHANGED,FIXME what if cache is disabled ?,FIXME what if cache is disabled ?
2717,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_MOVED_FILE,TODO remove selected text before,TODO remove selected text before
2718,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_selectUrlPatternActionPerformed
TODO add your handling code here:
GEN-LAST:event_selectUrlPatternActionPerformed",GEN-LAST:event_headerEditBtnActionPerformed
2719,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_selectUrlPatternActionPerformed
TODO add your handling code here:
GEN-LAST:event_selectUrlPatternActionPerformed",GEN-FIRST:event_headerUpBtnActionPerformed
2720,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_upClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_upClusterActionPerformed",GEN-LAST:event_headerUpBtnActionPerformed
2721,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_upClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_upClusterActionPerformed",GEN-FIRST:event_headerDownBtnActionPerformed
2722,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_downClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_downClusterActionPerformed",GEN-LAST:event_headerUpBtnActionPerformed
2723,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_downClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_downClusterActionPerformed",GEN-FIRST:event_headerDownBtnActionPerformed
2724,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_downClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_downClusterActionPerformed",GEN-LAST:event_headerDownBtnActionPerformed
2725,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_downClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_downClusterActionPerformed",GEN-FIRST:event_headerRemoveBtnActionPerformed
2726,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_downClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_downClusterActionPerformed",GEN-LAST:event_headerRemoveBtnActionPerformed
2727,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_sortByClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_sortByClusterActionPerformed",GEN-LAST:event_headerRemoveBtnActionPerformed
2728,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_CHANGED,"GEN-FIRST:event_sortByClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_sortByClusterActionPerformed","GEN-FIRST:event_annImportActionPerformed
TODO add your handling code here:
GEN-LAST:event_annImportActionPerformed"
2729,fbf7b98a46f3359aacf86814206710da3043a993,11,SATD_REMOVED,"GEN-FIRST:event_sortByClusterActionPerformed
TODO add your handling code here:
GEN-LAST:event_sortByClusterActionPerformed",Variables declaration - do not modify//GEN-BEGIN:variables
2798,534c8b3c167b7edcb46cbc4fcf7575b863f75c0b,11,SATD_REMOVED,TODO this option should disappear,None
2802,07292f0e8bc2f2bfd5ca19678c056068324782f2,11,SATD_REMOVED,FIXME Esto tiene pinta de que deberÃ­a ir o en pageLeft o en Page:updateModel,None
2841,3744cbf69b1ae27cbb5594a6c5cbededbe09bb0b,11,SATD_REMOVED,TODO take into account extBorderSize,None
2857,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME Review,None
2858,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,TODO Rename to IAttributeAdapter ?,None
2860,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME Review,None
2861,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,"it should be mime type then
TODO check valid mime",Try with file extension first
2862,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,"it should be mime type then
TODO check valid mime",it should be mime type then
2863,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_CHANGED,"it should be mime type then
TODO check valid mime",TODO check valid mime
2864,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME Review,None
2865,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,TODO:,None
2866,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,TODO runtime.log.logsystem.class <-> org.apache.velocity.runtime.log.LogChute,None
2867,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME: external parameter,None
2868,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME what if cache is disabled ?,None
2869,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,TODO Enable save feature,None
2870,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME,"change to fullscreen.
hide everything"
2871,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME,remove the frame from being displayable.
2872,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME,remove borders around the frame
2873,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME,make the window fullscreen.
2874,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME,attempt to change the screen resolution.
2875,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME,show the frame
2876,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME,make sure that the screen is refreshed.
2877,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,FIXME Esta clase tiene muy mala pinta !!!!!!!!!!!,None
2878,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,"it should be mime type then
TODO check valid mime",Try with file extension first
2879,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,"it should be mime type then
TODO check valid mime",it should be mime type then
2880,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_CHANGED,"it should be mime type then
TODO check valid mime",TODO check valid mime
2885,2e6052942e6470ed05e1e956f30b2a480bd060e6,11,SATD_REMOVED,TODO: how to remove decorationCache for heatmaps being closed?,None
2890,81bdf58b0c6cd364277f10b4f43c110c33463f3c,11,SATD_CHANGED,FIXME Put this in other place !!!,TODO Use PersistenceManager to save this file
2891,81bdf58b0c6cd364277f10b4f43c110c33463f3c,11,SATD_CHANGED,FIXME Put this in other place !!!,TODO Use PersistenceManager
2892,81bdf58b0c6cd364277f10b4f43c110c33463f3c,11,SATD_REMOVED,TODO check valid mime,Use the fileName if the user has not specify any format
2893,81bdf58b0c6cd364277f10b4f43c110c33463f3c,11,SATD_REMOVED,TODO check valid mime,None
2899,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,FIXME This shouldnt be here,None
2900,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,TODO enablse save feature,None
2901,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,"TODO: Heatmap should implement IMatrixView
and handle movement and visibility synchronized
between annotations, clusters and so on.",None
2902,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,FIXME will cause null pointer exception but is unused ?,None
2903,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,FIXME No funciona,None
2904,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,FIXME,Generated values
2905,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,FIXME,None
2906,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,FIXME,None
2907,9634425e6e3cb0ff049445ecd866f014dd0ecb31,11,SATD_REMOVED,FIXME,None
2923,e6675d247b575224747d6e0db32264af2f3a1a13,11,SATD_REMOVED,TODO remove JAXB support,None
2928,9acf37e4cc618ef1ff94a1b672052c10a3f4a142,11,SATD_REMOVED,TODO remove JAXB support,None
2929,9acf37e4cc618ef1ff94a1b672052c10a3f4a142,11,CLASS_OR_METHOD_CHANGED,TODO: sort by label with all selected properties!,TODO: sort by label with all selected properties!
2930,3d101873dd8a0a6a2e7deab4f702584f50adca16,11,SATD_REMOVED,TODO: needs fireproperty change? - one time action,None
2944,ea8243bf6b5964ff0d7efb3c56a1127d793cafe6,11,SATD_REMOVED,TODO take into account extBorderSize,None
2960,31874713c080e5ef5e3252564fd66fcae8f172cb,11,SATD_REMOVED,TODO shift selection,None
2961,31874713c080e5ef5e3252564fd66fcae8f172cb,11,SATD_CHANGED,"FIXME should depend on screen size
FIXME should depend on screen size","TODO should depend on screen size
TODO should depend on screen size"
2972,9a0e1f94e2873d19eb99400960598c8544f15934,11,SATD_REMOVED,TODO Parallelize,None
2973,9a0e1f94e2873d19eb99400960598c8544f15934,11,SATD_REMOVED,TODO: place the cast in a different place: inside Group??,Group by value
2974,9a0e1f94e2873d19eb99400960598c8544f15934,11,SATD_REMOVED,TODO This is temporal while we only manage Double matrix.,None
3035,f11e5c2d8a56f5a493e6275255ad9fa0ed9f9699,11,SATD_REMOVED,"GEN-FIRST:event_testCboxActionPerformed
TODO add your handling code here:
GEN-LAST:event_testCboxActionPerformed",None
3048,289ad23354a205193a8331b43aa2c687d9a5453c,11,SATD_REMOVED,TODO Parallelize,None
3049,289ad23354a205193a8331b43aa2c687d9a5453c,11,SATD_REMOVED,TODO: place the cast in a different place: inside Group??,Group by value
3050,289ad23354a205193a8331b43aa2c687d9a5453c,11,SATD_REMOVED,TODO This is temporal while we only manage Double matrix.,None
3111,e92a56696fa854ca5a5af9f9735144ead97d1005,11,SATD_REMOVED,"GEN-FIRST:event_testCboxActionPerformed
TODO add your handling code here:
GEN-LAST:event_testCboxActionPerformed",None
3124,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,"sort group item indices
FIXME this is redundant for diferent conditions","sort group item indices
FIXME this is redundant for diferent conditions"
3140,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,"We do reflection from here on. Failure is silently ignored. The
workaround is simply not installed when something goes wrong here","We do reflection from here on. Failure is silently ignored. The
workaround is simply not installed when something goes wrong here"
3141,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,Fix the horizontal and vertical thickness of popup menu style,Fix the horizontal and vertical thickness of popup menu style
3142,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,Fix the vertical thickness of the popup menu separator style,Fix the vertical thickness of the popup menu separator style
3143,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,Silently ignored. Workaround cant be applied.,Silently ignored. Workaround cant be applied.
3144,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,GTK+ L&F keeps icons hidden in style,GTK+ L&F keeps icons hidden in style
3149,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,FIXME Use a default url,FIXME Use a default url
3154,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,TODO streamStack,TODO streamStack
3155,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,TODO parse contents and generate events,TODO parse contents and generate events
3156,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,TODO,TODO
3172,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,TODO status icon,TODO status icon
3174,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,"Somewhat silly class, needed to pass values between threads","Somewhat silly class, needed to pass values between threads"
3179,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,Instance is created once data in array values. This improves time performance,Instance is created once data in array values. This improves time performance
3186,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,FIXME: May be its better to return null ???,FIXME: May be its better to return null ???
3187,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,FIXME: Review,FIXME: Review
3189,85a97fa9c86444e59495afa4e54f1853f5672eb6,11,FILE_PATH_CHANGED,Workaround for FTP problem connecting ftp.geneontology.org with URL.openStream(),Workaround for FTP problem connecting ftp.geneontology.org with URL.openStream()
3287,6ed2f6276c493cac0406afaae2ebaa17266681fe,11,SATD_REMOVED,TODO: none conversion from where?,None
3336,6fabefbd361ba6752a2cb0370499d001230c50df,11,SATD_REMOVED,TODO allow the default editor tab length to be configurable,None
3337,6fabefbd361ba6752a2cb0370499d001230c50df,11,SATD_REMOVED,TODO: ADD ICON heatmap or analysis,None
3362,77bc67c140424e035cfff16bbb2d49e44e232be3,11,SATD_REMOVED,TODO Deberia lanzar una excepciÃ³n?,None
3405,23c19f39fc8e51eb39bf65685b1241433179bb1c,11,SATD_REMOVED,todo add via editor manager (Weld not working welll,None
3408,1858897ad4efcac2e951eb34a5016c2360372a15,11,SATD_REMOVED,"GEN-FIRST:event_useAllRbActionPerformed
TODO add your handling code here:
GEN-LAST:event_useAllRbActionPerformed",None
3409,1858897ad4efcac2e951eb34a5016c2360372a15,11,SATD_REMOVED,"GEN-FIRST:event_useSelectedRbActionPerformed
TODO add your handling code here:
GEN-LAST:event_useSelectedRbActionPerformed",None
3517,9ac7147f1660af0b55167ff27fc3cc0de1cfaa85,12,SATD_REMOVED,"when translating lead/lag Functions.
- Hold on to them in QueryTranslationInfo.
- On the GenericUDFLeadLag object set a ExprNodeEvaluator
- for this is a new ExprNodeEvaluator based on the 1st argument ExprNodeDesc
- this means that the Lead/Lag expression is evaluated both for the current row and again for the correct row.
- this is because no easy way to get to the children/defferedChildren instance variables on ExprNodeGenericFuncEvaluator
- fixing this behavior requires extending ExprNodeGenericFuncEvaluator and reimplementing all methods
- dont want to do this.
- Todo(if possible): ask Hive guys to allow get/set on instance vars.","When constructing the Evaluator Tree from an ExprNode Tree
- look for any descendant LeadLag Function Expressions
- if they are found:
- add them to the LLInfo.leadLagExprs and
- add a mapping from the Expr Tree root to the LLFunc Expr in LLInfo.mapTopExprToLLFunExprs"
3891,7d56c27f80006d358d0379fd1915b365d1308b24,9,SATD_REMOVED,TODO: Round-robin ?,None
3895,4890e9ef27ec5abdc71cab8c5d13c5ebefbbfda1,9,SATD_REMOVED,TODO: Patch apacheds to support AAAA records,None
3906,27599592cef11d2ae6301032bef2188a91af432f,9,SATD_REMOVED,"TODO not one verticle factory per module ref, but one per language per module ref",None
3907,27599592cef11d2ae6301032bef2188a91af432f,9,SATD_REMOVED,"Theres now a workaround due to dodgy classloading in Jython
https://github.com/vert-x/mod-lang-jython/issues/7
It seems that Jython doesnt always ask the correct classloader to load resources from modules
to workaround this we can, if the resource is not found, and the TCCL is different from this classloader
to ask the TCCL to load the class - the TCCL should always be set to the moduleclassloader of the actual
module doing the import",None
3909,8050cbeba88719721851d29359f5aff64275ef5d,9,SATD_REMOVED,TODO I think this can be simplified / optimised,None
3912,60eb905d602ebc3f80884697d723a57a9af31a77,9,SATD_REMOVED,this is the most expensive way so do it as last resort,None
3951,55dbc8987f0facfb9b73bfa6f9dff01f210a43bd,9,SATD_REMOVED,TODO - do we really need this?,None
3965,ff901289001d37e9a87c41a8624c73be06051442,9,SATD_REMOVED,FIXME - is this really pipeliing?,None
3966,ff901289001d37e9a87c41a8624c73be06051442,9,CLASS_OR_METHOD_CHANGED,"We write the response back after a random time to increase the chances of responses written in the
wrong order if we didn't implement pipelining correctly","We write the response back after a random time to increase the chances of responses written in the
wrong order if we didn't implement pipelining correctly"
3976,8bf0bfa4cceec4be6eb99486c5d7d03e0e6cc262,9,SATD_REMOVED,FIXME - make sure this is right and get rid of worker param,None
3984,7fa1deeaf915cff60f7c3e3ba4733a343c8c398f,9,SATD_REMOVED,TODO: maybe use a special exception ?,None
4019,7c9ec1cb78aa50f1e12a0542ed8f1dab8859e5bb,9,SATD_REMOVED,FIXME - seems a bit clunky. Is there a better way?,None
4114,bc580b314ba66e5d358ad6a9b6bf0d8c431543d9,9,SATD_REMOVED,TODO - shouldnt this be -1 ??,None
